CustomerID,Country,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent
14090,United Kingdom,76.32000000000001,76.32000000000001,76.32000000000001,76.32000000000001,1.0,,72.0,0.0,0.0,76.32000000000001
14092,United Kingdom,7256.01,1100.1,660.5145454545454,0.0,11.0,27.875,3681.0,-3.0,-9.65,7265.66
14096,United Kingdom,29.549999999999997,29.549999999999997,29.549999999999997,29.549999999999997,1.0,,16.0,0.0,0.0,29.549999999999997
14099,United Kingdom,6830.870000000001,1309.0900000000001,760.23,0.0,9.0,33.0,4990.0,-2.0,-11.2,6842.070000000001
14100,United Kingdom,194.9,194.9,194.9,194.9,1.0,,64.0,0.0,0.0,194.9
14101,United Kingdom,18900.13,4632.050000000001,3780.0260000000003,2092.0,5.0,45.25,26007.0,0.0,0.0,18900.13
14104,United Kingdom,216.21,111.26,108.105,104.95,2.0,11.0,72.0,0.0,0.0,216.21
14105,United Kingdom,3218.5699999999997,3218.5699999999997,3218.5699999999997,3218.5699999999997,1.0,,1876.0,0.0,0.0,3218.5699999999997
14107,United Kingdom,6210.83,1809.01,1037.5966666666666,0.0,6.0,46.75,3978.0,-5.0,-14.75,6225.58
14108,United Kingdom,868.6,868.6,868.6,868.6,1.0,,543.0,0.0,0.0,868.6
14110,United Kingdom,9541.84,2966.74,1592.5566666666666,0.0,6.0,36.5,4662.0,-2.0,-13.5,9555.34
14111,United Kingdom,826.2,520.2,413.1,306.0,2.0,135.0,948.0,0.0,0.0,826.2
14112,United Kingdom,5705.85,2064.5000000000005,724.59375,0.0,8.0,48.0,3477.0,-26.0,-90.90000000000002,5796.75
14113,United Kingdom,382.75,841.5,210.375,0.0,4.0,,198.0,-109.0,-458.75,841.5
14114,United Kingdom,386.53000000000003,195.13000000000002,193.26500000000001,191.4,2.0,56.0,101.0,0.0,0.0,386.53000000000003
14116,United Kingdom,877.62,877.62,877.62,877.62,1.0,,468.0,0.0,0.0,877.62
14117,United Kingdom,90.0,90.0,90.0,90.0,1.0,,72.0,0.0,0.0,90.0
14119,United Kingdom,-19.9,0.0,0.0,0.0,1.0,,0.0,-2.0,-19.9,0.0
14127,United Kingdom,709.71,314.63,236.57000000000002,137.60000000000002,3.0,93.0,321.0,0.0,0.0,709.71
14128,United Kingdom,912.1400000000001,912.1400000000001,912.1400000000001,912.1400000000001,1.0,,893.0,0.0,0.0,912.1400000000001
14129,United Kingdom,973.9,973.9,973.9,973.9,1.0,,444.0,0.0,0.0,973.9
14130,United Kingdom,483.85999999999996,483.85999999999996,483.85999999999996,483.85999999999996,1.0,,258.0,0.0,0.0,483.85999999999996
14132,United Kingdom,4666.119999999999,1145.3999999999996,933.2239999999998,764.48,5.0,17.25,4356.0,0.0,0.0,4666.119999999999
14133,United Kingdom,590.34,318.0,121.128,0.0,5.0,93.0,348.0,-6.0,-15.3,605.64
14135,United Kingdom,10186.15,2915.88,1018.615,50.400000000000006,10.0,29.444444444444443,10629.0,0.0,0.0,10186.15
14141,United Kingdom,896.1800000000001,896.1800000000001,896.1800000000001,896.1800000000001,1.0,,430.0,0.0,0.0,896.1800000000001
14142,United Kingdom,311.81000000000006,311.81000000000006,311.81000000000006,311.81000000000006,1.0,,313.0,0.0,0.0,311.81000000000006
14143,United Kingdom,115.8,115.8,115.8,115.8,1.0,,30.0,0.0,0.0,115.8
14145,United Kingdom,8019.0,3742.2,2153.25,0.0,4.0,29.5,1740.0,-120.0,-594.0,8613.0
14146,United Kingdom,3973.4300000000007,3420.2600000000007,1738.2866666666669,0.0,3.0,102.0,2258.0,-551.0,-1241.4299999999998,5214.860000000001
14147,United Kingdom,365.6,365.6,365.6,365.6,1.0,,80.0,0.0,0.0,365.6
14148,United Kingdom,157.2,157.2,157.2,157.2,1.0,,16.0,0.0,0.0,157.2
14149,United Kingdom,259.43000000000006,446.62000000000006,148.87333333333336,0.0,3.0,,218.0,-89.0,-187.19,446.62000000000006
14150,United Kingdom,805.72,805.72,805.72,805.72,1.0,,820.0,0.0,0.0,805.72
14152,United Kingdom,909.9499999999999,920.15,460.075,0.0,2.0,,1225.0,-12.0,-10.2,920.15
14154,United Kingdom,1345.62,925.88,672.81,419.73999999999995,2.0,0.0,465.0,0.0,0.0,1345.62
14155,United Kingdom,118.75,118.75,118.75,118.75,1.0,,25.0,0.0,0.0,118.75
14157,United Kingdom,744.8100000000001,777.2600000000001,388.63000000000005,0.0,2.0,,561.0,-11.0,-32.45,777.2600000000001
14159,United Kingdom,6703.649999999999,1523.5399999999997,839.3324999999999,0.0,8.0,43.2,5892.0,-8.0,-11.01,6714.659999999999
14161,United Kingdom,1110.52,564.33,370.17333333333335,263.04,3.0,76.0,455.0,0.0,0.0,1110.52
14162,United Kingdom,289.36,177.68,144.68,111.68,2.0,118.0,142.0,0.0,0.0,289.36
14163,United Kingdom,5920.87,2887.6,1973.6233333333332,1349.1599999999999,3.0,42.5,2183.0,0.0,0.0,5920.87
14165,United Kingdom,122.53999999999999,122.53999999999999,122.53999999999999,122.53999999999999,1.0,,54.0,0.0,0.0,122.53999999999999
14167,United Kingdom,1172.65,423.45,390.8833333333334,347.75,3.0,82.5,323.0,0.0,0.0,1172.65
14173,United Kingdom,318.97999999999996,318.97999999999996,318.97999999999996,318.97999999999996,1.0,,106.0,0.0,0.0,318.97999999999996
14175,United Kingdom,3519.2400000000002,2512.52,719.4680000000001,0.0,5.0,158.0,1929.0,-45.0,-78.1,3597.34
14176,United Kingdom,574.0,230.14999999999998,115.38,0.0,5.0,23.0,209.0,-2.0,-2.9,576.9
14177,United Kingdom,305.04,305.04,305.04,305.04,1.0,,103.0,0.0,0.0,305.04
14178,United Kingdom,888.9499999999998,570.2199999999999,444.4749999999999,318.72999999999996,2.0,39.0,818.0,0.0,0.0,888.9499999999998
14180,United Kingdom,12418.560000000001,1168.9500000000003,463.9374074074075,0.0,27.0,12.85,1868.0,-9.0,-107.75,12526.310000000001
14185,United Kingdom,197.65,197.65,197.65,197.65,1.0,,6.0,0.0,0.0,197.65
14188,United Kingdom,4051.54,1103.3000000000002,810.808,0.0,5.0,66.33333333333333,2330.0,-2.0,-2.5,4054.04
14189,United Kingdom,8456.51,1615.7000000000003,565.5020000000001,0.0,15.0,27.77777777777778,7284.0,-11.0,-26.02,8482.53
14191,United Kingdom,6977.509999999999,1317.86,875.2824999999999,0.0,8.0,18.333333333333332,4376.0,-5.0,-24.75,7002.259999999999
14193,United Kingdom,1222.48,1222.48,1222.48,1222.48,1.0,,756.0,0.0,0.0,1222.48
14194,United Kingdom,16178.099999999999,1995.6100000000001,814.1239999999999,0.0,20.0,16.583333333333332,9359.0,-42.0,-104.38000000000001,16282.479999999998
14195,United Kingdom,962.6999999999999,828.3999999999999,337.3333333333333,0.0,3.0,50.0,760.0,-58.0,-49.3,1011.9999999999999
14196,United Kingdom,335.52,335.52,335.52,335.52,1.0,,142.0,0.0,0.0,335.52
14198,United Kingdom,1140.6499999999999,581.5999999999999,383.51666666666665,0.0,3.0,94.0,445.0,-2.0,-9.9,1150.55
14199,United Kingdom,185.39999999999998,185.39999999999998,185.39999999999998,185.39999999999998,1.0,,28.0,0.0,0.0,185.39999999999998
14201,United Kingdom,1882.9399999999996,710.92,277.47714285714284,0.0,7.0,52.25,1548.0,-12.0,-59.400000000000006,1942.3399999999997
14205,United Kingdom,318.29999999999995,556.5,278.25,0.0,2.0,,270.0,-104.0,-238.20000000000002,556.5
14206,United Kingdom,308.25999999999993,328.1599999999999,164.07999999999996,0.0,2.0,,276.0,-2.0,-19.9,328.1599999999999
14209,United Kingdom,5915.5599999999995,1566.5999999999997,986.9766666666666,0.0,6.0,52.25,2098.0,-3.0,-6.300000000000001,5921.86
14210,United Kingdom,5778.22,1110.2400000000002,963.0366666666667,760.87,6.0,52.6,2232.0,0.0,0.0,5778.22
14211,United Kingdom,2832.0199999999995,911.3000000000001,357.63374999999996,0.0,8.0,21.25,1509.0,-9.0,-29.05,2861.0699999999997
14213,United Kingdom,-1192.2000000000003,0.0,0.0,0.0,1.0,,0.0,-244.0,-1192.2000000000003,0.0
14214,United Kingdom,2583.66,1779.4,517.562,0.0,5.0,60.5,2022.0,-3.0,-4.15,2587.81
14215,United Kingdom,3340.61,1678.6900000000003,670.4820000000001,0.0,5.0,60.0,1813.0,-4.0,-11.8,3352.4100000000003
14217,United Kingdom,3790.0099999999998,889.7599999999999,319.98583333333335,0.0,12.0,25.75,1287.0,-8.0,-49.82000000000001,3839.83
14220,United Kingdom,632.4000000000001,319.42,316.20000000000005,312.98,2.0,110.0,272.0,0.0,0.0,632.4000000000001
14221,United Kingdom,7979.880000000001,2542.5399999999995,998.1037500000001,0.0,8.0,37.333333333333336,4692.0,-1.0,-4.95,7984.830000000001
14222,United Kingdom,683.17,683.17,683.17,683.17,1.0,,607.0,0.0,0.0,683.17
14223,United Kingdom,1854.4299999999998,943.53,623.4433333333333,0.0,3.0,106.0,1207.0,-2.0,-15.9,1870.33
14224,United Kingdom,1050.12,368.18,262.53,186.62000000000003,4.0,69.33333333333333,514.0,0.0,0.0,1050.12
14226,United Kingdom,4736.929999999999,2737.8999999999996,1191.87,0.0,4.0,58.0,3165.0,-7.0,-30.55,4767.48
14227,United Kingdom,7021.240000000001,2394.9,639.249090909091,0.0,11.0,14.5,3777.0,-6.0,-10.499999999999998,7031.740000000001
14229,United Kingdom,2157.5800000000004,1267.42,563.5450000000001,0.0,4.0,41.0,886.0,-20.0,-96.6,2254.1800000000003
14231,United Kingdom,822.0600000000001,309.0,185.142,0.0,5.0,52.0,409.0,-7.0,-103.65,925.71
14232,United Kingdom,4353.81,1951.9800000000002,726.0500000000001,0.0,6.0,49.0,4217.0,-3.0,-2.4899999999999998,4356.3
14233,United Kingdom,2187.25,1087.5,729.0833333333334,303.70000000000005,3.0,52.5,959.0,0.0,0.0,2187.25
14235,United Kingdom,8576.189999999999,3859.4,2144.0474999999997,1250.46,4.0,33.666666666666664,5529.0,0.0,0.0,8576.189999999999
14236,United Kingdom,252.0,252.0,252.0,252.0,1.0,,48.0,0.0,0.0,252.0
14237,United Kingdom,161.00000000000003,161.00000000000003,161.00000000000003,161.00000000000003,1.0,,38.0,0.0,0.0,161.00000000000003
14238,United Kingdom,146.85,146.85,146.85,146.85,1.0,,111.0,0.0,0.0,146.85
14239,United Kingdom,4247.96,1182.1200000000003,430.53100000000006,0.0,10.0,30.333333333333332,2017.0,-7.0,-57.35,4305.31
14240,United Kingdom,582.15,582.15,582.15,582.15,1.0,,205.0,0.0,0.0,582.15
14241,United Kingdom,213.70000000000002,213.70000000000002,213.70000000000002,213.70000000000002,1.0,,146.0,0.0,0.0,213.70000000000002
14242,United Kingdom,280.54999999999995,142.2,140.27499999999998,138.35,2.0,91.0,123.0,0.0,0.0,280.54999999999995
14243,United Kingdom,6119.950000000001,1142.0200000000002,616.2590000000001,0.0,10.0,37.0,2813.0,-10.0,-42.64,6162.590000000001
14245,United Kingdom,1677.4799999999998,1005.1,338.68999999999994,0.0,5.0,43.0,976.0,-5.0,-15.969999999999999,1693.4499999999998
14246,United Kingdom,1474.0600000000002,520.23,491.3533333333334,449.6400000000001,3.0,67.5,804.0,0.0,0.0,1474.0600000000002
14247,United Kingdom,136.77,136.77,136.77,136.77,1.0,,47.0,0.0,0.0,136.77
14248,United Kingdom,302.58,302.58,302.58,302.58,1.0,,102.0,0.0,0.0,302.58
14256,United Kingdom,935.06,523.8599999999999,323.02,0.0,3.0,104.0,414.0,-4.0,-34.0,969.06
14257,United Kingdom,8409.3,4284.16,2102.325,908.6400000000001,4.0,64.66666666666667,4215.0,0.0,0.0,8409.3
14258,United Kingdom,27666.760000000002,9628.520000000002,3460.8325000000004,0.0,8.0,30.333333333333332,17178.0,-2.0,-19.9,27686.660000000003
14259,United Kingdom,120.0,120.0,120.0,120.0,1.0,,68.0,0.0,0.0,120.0
14262,United Kingdom,2629.7,943.1,876.5666666666666,801.2999999999998,3.0,66.5,1818.0,0.0,0.0,2629.7
14264,United Kingdom,319.47,218.27,111.32333333333334,0.0,3.0,90.0,70.0,-4.0,-14.5,333.97
14267,United Kingdom,1279.09,679.8800000000001,216.6057142857143,0.0,7.0,48.5,530.0,-69.0,-237.15,1516.24
14270,United Kingdom,492.6499999999999,492.6499999999999,492.6499999999999,492.6499999999999,1.0,,197.0,0.0,0.0,492.6499999999999
14271,United Kingdom,112.32000000000002,112.32000000000002,112.32000000000002,112.32000000000002,1.0,,88.0,0.0,0.0,112.32000000000002
14272,United Kingdom,301.98,301.98,301.98,301.98,1.0,,266.0,0.0,0.0,301.98
14273,United Kingdom,1227.9,644.1,409.3,242.9,3.0,52.5,555.0,0.0,0.0,1227.9
14276,United Kingdom,2126.77,1152.4200000000003,734.3566666666667,0.0,3.0,109.0,1433.0,-12.0,-76.3,2203.07
14277,France,5020.879999999999,5020.879999999999,5020.879999999999,5020.879999999999,1.0,,2877.0,0.0,0.0,5020.879999999999
14280,United Kingdom,134.04,134.04,134.04,134.04,1.0,,52.0,0.0,0.0,134.04
14282,United Kingdom,7122.91,1784.1999999999998,791.4344444444445,204.48000000000002,9.0,31.75,5447.0,0.0,0.0,7122.91
14285,United Kingdom,29.5,29.5,29.5,29.5,1.0,,10.0,0.0,0.0,29.5
14286,United Kingdom,6187.4400000000005,6187.4400000000005,6187.4400000000005,6187.4400000000005,1.0,,5877.0,0.0,0.0,6187.4400000000005
14287,United Kingdom,62.88,66.0,27.76,0.0,3.0,0.0,216.0,-24.0,-20.4,83.28
14288,United Kingdom,413.85,426.6,213.3,0.0,2.0,,188.0,-1.0,-12.75,426.6
14289,United Kingdom,832.78,322.24,166.55599999999998,109.26,5.0,38.0,278.0,0.0,0.0,832.78
14290,United Kingdom,2290.38,2297.58,1148.79,0.0,2.0,,686.0,-2.0,-7.2,2297.58
14291,United Kingdom,6826.050000000001,2996.4300000000003,854.5000000000001,0.0,8.0,25.666666666666668,4257.0,-1.0,-9.95,6836.000000000001
14292,United Kingdom,7249.679999999999,3737.7999999999997,1041.082857142857,0.0,7.0,45.333333333333336,2360.0,-14.0,-37.900000000000006,7287.579999999999
14293,United Kingdom,739.4099999999999,364.91999999999985,246.46999999999994,143.1,3.0,110.0,427.0,0.0,0.0,739.4099999999999
14295,United Kingdom,-8.5,0.0,0.0,0.0,1.0,,0.0,-1.0,-8.5,0.0
14297,United Kingdom,783.8,783.8,783.8,783.8,1.0,,282.0,0.0,0.0,783.8
14298,United Kingdom,105867.38999999997,13186.000000000002,2940.7608333333324,50.400000000000006,36.0,6.6,128354.0,0.0,0.0,105867.38999999997
14299,United Kingdom,5630.219999999999,2662.6899999999996,666.847,0.0,10.0,64.0,2777.0,-117.0,-1038.2499999999998,6668.469999999999
14301,United Kingdom,632.04,640.14,320.07,0.0,2.0,,606.0,-6.0,-8.1,640.14
14304,United Kingdom,197.10000000000002,383.45000000000005,191.72500000000002,0.0,2.0,,139.0,-85.0,-186.35000000000002,383.45000000000005
14305,United Kingdom,3234.7600000000007,3281.4600000000005,822.4900000000001,0.0,4.0,21.0,1787.0,-20.0,-55.20000000000001,3289.9600000000005
14307,United Kingdom,6667.119999999999,2341.7099999999996,1666.7799999999997,1273.6,4.0,79.0,5358.0,0.0,0.0,6667.119999999999
14309,United Kingdom,4096.459999999999,840.9200000000001,589.9014285714285,0.0,7.0,37.4,3087.0,-14.0,-32.85,4129.3099999999995
14311,United Kingdom,229.70999999999998,310.26,155.13,0.0,2.0,,146.0,-21.0,-80.55,310.26
14312,United Kingdom,2376.6,867.7,594.15,393.74,4.0,49.666666666666664,1112.0,0.0,0.0,2376.6
14314,United Kingdom,120.0,120.0,120.0,120.0,1.0,,296.0,0.0,0.0,120.0
14315,United Kingdom,5207.55,1663.2,1041.51,62.400000000000006,5.0,33.75,2135.0,0.0,0.0,5207.55
14320,United Kingdom,343.1100000000001,352.51000000000005,159.26333333333335,0.0,3.0,126.0,325.0,-86.0,-134.67999999999998,477.7900000000001
14321,United Kingdom,2888.0600000000004,971.8200000000002,962.6866666666668,954.9,3.0,108.0,4596.0,0.0,0.0,2888.0600000000004
14323,United Kingdom,574.2600000000001,305.24000000000007,151.26500000000001,0.0,4.0,123.0,350.0,-10.0,-30.800000000000004,605.0600000000001
14326,United Kingdom,166.85,183.85,91.925,0.0,2.0,,103.0,-4.0,-17.0,183.85
14327,United Kingdom,311.65000000000003,311.65000000000003,311.65000000000003,311.65000000000003,1.0,,139.0,0.0,0.0,311.65000000000003
14329,United Kingdom,10269.93,4702.719999999999,1288.8975,0.0,8.0,73.0,6384.0,-12.0,-41.25000000000001,10311.18
14331,United Kingdom,462.65999999999997,383.65999999999997,231.32999999999998,79.0,2.0,10.0,252.0,0.0,0.0,462.65999999999997
14332,United Kingdom,238.08,238.08,238.08,238.08,1.0,,96.0,0.0,0.0,238.08
14334,United Kingdom,6151.1,1221.8,880.5500000000001,0.0,7.0,46.6,4233.0,-1.0,-12.75,6163.85
14336,United Kingdom,3249.3900000000003,1782.7800000000002,1083.13,422.05000000000007,3.0,38.0,2681.0,0.0,0.0,3249.3900000000003
14338,United Kingdom,554.2199999999999,579.9699999999999,147.05499999999998,0.0,4.0,35.0,335.0,-6.0,-34.0,588.2199999999999
14339,United Kingdom,293.72999999999996,309.52,77.38,0.0,4.0,,168.0,-17.0,-15.79,309.52
14340,United Kingdom,134.7,134.7,134.7,134.7,1.0,,58.0,0.0,0.0,134.7
14341,United Kingdom,3319.6700000000005,949.0699999999999,476.5100000000001,0.0,7.0,37.4,1995.0,-2.0,-15.9,3335.5700000000006
14342,United Kingdom,973.15,699.9,258.25,0.0,4.0,73.0,517.0,-9.0,-59.85000000000001,1033.0
14344,United Kingdom,889.9300000000002,322.79999999999995,111.24125000000002,15.0,8.0,34.0,477.0,0.0,0.0,889.9300000000002
14346,United Kingdom,1021.5800000000002,759.1400000000001,510.7900000000001,262.44,2.0,176.0,605.0,0.0,0.0,1021.5800000000002
14348,United Kingdom,409.57,409.57,409.57,409.57,1.0,,183.0,0.0,0.0,409.57
14350,United Kingdom,258.69999999999993,282.92999999999995,141.46499999999997,0.0,2.0,,183.0,-17.0,-24.229999999999997,282.92999999999995
14351,United Kingdom,51.0,51.0,51.0,51.0,1.0,,12.0,0.0,0.0,51.0
14352,United Kingdom,1078.96,614.0199999999999,269.74,54.9,4.0,38.333333333333336,538.0,0.0,0.0,1078.96
14353,United Kingdom,90.6,90.6,90.6,90.6,1.0,,64.0,0.0,0.0,90.6
14355,United Kingdom,174.4,174.4,174.4,174.4,1.0,,92.0,0.0,0.0,174.4
14364,United Kingdom,3717.35,719.1500000000001,464.66875,315.6,8.0,14.142857142857142,1967.0,0.0,0.0,3717.35
14367,United Kingdom,16116.240000000002,3460.1200000000003,1349.9991666666667,0.0,12.0,15.11111111111111,7928.0,-25.0,-83.75,16199.990000000002
14368,United Kingdom,155.00000000000003,155.00000000000003,155.00000000000003,155.00000000000003,1.0,,36.0,0.0,0.0,155.00000000000003
14371,United Kingdom,100.5,100.5,100.5,100.5,1.0,,34.0,0.0,0.0,100.5
14373,United Kingdom,76.55,76.55,76.55,76.55,1.0,,17.0,0.0,0.0,76.55
14375,United Kingdom,257.67999999999995,257.67999999999995,257.67999999999995,257.67999999999995,1.0,,194.0,0.0,0.0,257.67999999999995
14377,United Kingdom,617.05,314.6,308.525,302.45,2.0,70.0,219.0,0.0,0.0,617.05
14379,United Kingdom,291.99,291.99,291.99,291.99,1.0,,361.0,0.0,0.0,291.99
14383,United Kingdom,785.0500000000001,785.0500000000001,785.0500000000001,785.0500000000001,1.0,,733.0,0.0,0.0,785.0500000000001
14386,United Kingdom,142.4,142.4,142.4,142.4,1.0,,54.0,0.0,0.0,142.4
14387,United Kingdom,1392.5500000000002,1392.5500000000002,1392.5500000000002,1392.5500000000002,1.0,,673.0,0.0,0.0,1392.5500000000002
14388,United Kingdom,5429.29,1570.26,907.1233333333333,0.0,6.0,62.25,3610.0,-3.0,-13.45,5442.74
14389,United Kingdom,954.3,972.64,324.2133333333333,0.0,3.0,,570.0,-12.0,-18.34,972.64
14390,United Kingdom,4642.920000000001,1800.7100000000003,777.5116666666668,0.0,6.0,75.66666666666667,2042.0,-3.0,-22.15,4665.070000000001
14393,United Kingdom,67.94999999999999,67.94999999999999,67.94999999999999,67.94999999999999,1.0,,13.0,0.0,0.0,67.94999999999999
14395,United Kingdom,5908.61,1267.35,845.5085714285714,0.0,7.0,38.2,3017.0,-1.0,-9.95,5918.5599999999995
14396,United Kingdom,325.05,325.05,325.05,325.05,1.0,,119.0,0.0,0.0,325.05
14397,United Kingdom,2891.1,648.36,321.23333333333335,135.0,9.0,12.625,2194.0,0.0,0.0,2891.1
14400,United Kingdom,559.7,574.7,287.35,0.0,2.0,,454.0,-4.0,-15.0,574.7
14401,United Kingdom,8479.68,1354.08,942.1866666666667,645.44,9.0,31.0,10128.0,0.0,0.0,8479.68
14403,United Kingdom,1426.31,790.7,295.162,0.0,5.0,38.333333333333336,519.0,-6.0,-49.5,1475.81
14404,United Kingdom,4156.28,1055.4,699.3133333333334,0.0,6.0,64.5,2265.0,-8.0,-39.6,4195.88
14406,United Kingdom,156.75,156.75,156.75,156.75,1.0,,77.0,0.0,0.0,156.75
14407,United Kingdom,2096.08,645.5,267.84125,0.0,8.0,42.0,1414.0,-3.0,-46.65,2142.73
14408,United Kingdom,6289.09,2367.3299999999995,1257.818,506.87,5.0,32.75,3990.0,0.0,0.0,6289.09
14409,United Kingdom,4994.600000000001,2357.9,857.6333333333336,0.0,6.0,61.0,3295.0,-72.0,-151.20000000000002,5145.800000000001
14410,United Kingdom,2462.2700000000004,666.0300000000002,254.83545454545458,0.0,11.0,27.0,1423.0,-187.0,-340.92,2803.1900000000005
14411,United Kingdom,1063.0,1063.0,1063.0,1063.0,1.0,,196.0,0.0,0.0,1063.0
14413,United Kingdom,122.7,122.7,122.7,122.7,1.0,,68.0,0.0,0.0,122.7
14414,United Kingdom,3457.7500000000005,903.8,578.2666666666668,0.0,6.0,61.75,5122.0,-3.0,-11.850000000000001,3469.6000000000004
14415,United Kingdom,9602.35,2436.6900000000005,879.0372727272727,0.0,11.0,33.42857142857143,4558.0,-30.0,-67.06,9669.41
14418,United Kingdom,488.5000000000001,488.5000000000001,488.5000000000001,488.5000000000001,1.0,,482.0,0.0,0.0,488.5000000000001
14419,United Kingdom,935.0899999999999,534.1899999999999,467.54499999999996,400.9,2.0,112.0,480.0,0.0,0.0,935.0899999999999
14421,United Kingdom,1539.3400000000001,1539.3400000000001,1539.3400000000001,1539.3400000000001,1.0,,602.0,0.0,0.0,1539.3400000000001
14422,United Kingdom,3183.1000000000004,1871.3200000000004,1591.5500000000002,1311.78,2.0,96.0,1590.0,0.0,0.0,3183.1000000000004
14423,United Kingdom,265.2,265.2,265.2,265.2,1.0,,120.0,0.0,0.0,265.2
14426,United Kingdom,7986.1900000000005,2352.4600000000005,851.118,0.0,10.0,34.0,4406.0,-346.0,-524.99,8511.18
14428,United Kingdom,958.6499999999999,615.1499999999999,320.9633333333333,0.0,3.0,85.0,367.0,-4.0,-4.24,962.8899999999999
14431,United Kingdom,397.76,470.35999999999996,235.17999999999998,0.0,2.0,,130.0,-8.0,-72.6,470.35999999999996
14437,United Kingdom,63.0,63.0,63.0,63.0,1.0,,60.0,0.0,0.0,63.0
14438,United Kingdom,131.9,131.9,131.9,131.9,1.0,,82.0,0.0,0.0,131.9
14440,United Kingdom,3219.93,1667.1,1609.965,1552.83,2.0,48.0,947.0,0.0,0.0,3219.93
14441,United Kingdom,916.04,1012.14,253.035,0.0,4.0,,302.0,-9.0,-96.1,1012.14
14443,United Kingdom,2760.1599999999994,1041.7299999999998,463.2466666666666,0.0,6.0,114.5,1854.0,-7.0,-19.32,2779.4799999999996
14446,United Kingdom,862.0600000000001,862.0600000000001,862.0600000000001,862.0600000000001,1.0,,827.0,0.0,0.0,862.0600000000001
14447,United Kingdom,1693.2200000000003,856.7200000000001,846.6100000000001,836.5,2.0,84.0,870.0,0.0,0.0,1693.2200000000003
14448,United Kingdom,316.70000000000005,316.70000000000005,316.70000000000005,316.70000000000005,1.0,,147.0,0.0,0.0,316.70000000000005
14449,United Kingdom,1158.0199999999995,589.2499999999998,579.0099999999998,568.7699999999998,2.0,125.0,1051.0,0.0,0.0,1158.0199999999995
14450,United Kingdom,483.25,213.79999999999998,161.08333333333334,108.42,3.0,69.5,241.0,0.0,0.0,483.25
14451,United Kingdom,1056.5700000000004,1056.5700000000004,1056.5700000000004,1056.5700000000004,1.0,,707.0,0.0,0.0,1056.5700000000004
14453,United Kingdom,119.93000000000002,119.93000000000002,119.93000000000002,119.93000000000002,1.0,,49.0,0.0,0.0,119.93000000000002
14456,United Kingdom,1798.5499999999993,1375.6499999999994,599.5166666666664,74.97,3.0,5.5,1381.0,0.0,0.0,1798.5499999999993
14457,United Kingdom,113.64,113.64,113.64,113.64,1.0,,88.0,0.0,0.0,113.64
14459,United Kingdom,1837.9199999999996,1837.9199999999996,1837.9199999999996,1837.9199999999996,1.0,,760.0,0.0,0.0,1837.9199999999996
14460,United Kingdom,383.34,246.53999999999996,108.585,0.0,4.0,100.0,881.0,-12.0,-51.0,434.34
14461,United Kingdom,2102.67,969.6000000000001,700.89,356.84000000000003,3.0,56.5,765.0,0.0,0.0,2102.67
14462,United Kingdom,4771.65,1016.7700000000001,436.4381818181818,0.0,11.0,27.0,2070.0,-29.0,-29.17,4800.82
14463,United Kingdom,842.34,610.5,421.17,231.84,2.0,34.0,287.0,0.0,0.0,842.34
14465,United Kingdom,1058.62,597.3,352.8733333333333,191.49,3.0,28.0,405.0,0.0,0.0,1058.62
14466,United Kingdom,4743.2,1163.4,948.64,646.35,5.0,63.75,1730.0,0.0,0.0,4743.2
14467,United Kingdom,451.59999999999997,451.59999999999997,451.59999999999997,451.59999999999997,1.0,,126.0,0.0,0.0,451.59999999999997
14470,United Kingdom,898.8700000000001,898.8700000000001,898.8700000000001,898.8700000000001,1.0,,483.0,0.0,0.0,898.8700000000001
14472,United Kingdom,1936.8399999999997,402.4699999999999,242.10499999999996,115.45,8.0,35.285714285714285,1160.0,0.0,0.0,1936.8399999999997
14473,United Kingdom,510.0,510.0,510.0,510.0,1.0,,60.0,0.0,0.0,510.0
14475,United Kingdom,1930.6600000000005,1235.2400000000002,411.3380000000001,0.0,5.0,118.0,701.0,-19.0,-126.03,2056.6900000000005
14476,United Kingdom,215.7,215.7,215.7,215.7,1.0,,132.0,0.0,0.0,215.7
14477,United Kingdom,1390.0,895.0,695.0,495.0,2.0,112.0,800.0,0.0,0.0,1390.0
14479,United Kingdom,316.25,174.4,158.125,141.85,2.0,111.0,117.0,0.0,0.0,316.25
14481,United Kingdom,636.51,333.65000000000003,318.255,302.86,2.0,122.0,489.0,0.0,0.0,636.51
14482,United Kingdom,406.22,406.22,406.22,406.22,1.0,,185.0,0.0,0.0,406.22
14483,United Kingdom,129.20000000000002,137.10000000000002,68.55000000000001,0.0,2.0,,97.0,-2.0,-7.9,137.10000000000002
14487,United Kingdom,398.84999999999997,411.59999999999997,205.79999999999998,0.0,2.0,,142.0,-1.0,-12.75,411.59999999999997
14489,United Kingdom,463.38000000000005,463.38000000000005,463.38000000000005,463.38000000000005,1.0,,299.0,0.0,0.0,463.38000000000005
14491,United Kingdom,340.93,213.73000000000002,170.465,127.2,2.0,197.0,139.0,0.0,0.0,340.93
14493,United Kingdom,1742.4700000000005,1742.4700000000005,1742.4700000000005,1742.4700000000005,1.0,,960.0,0.0,0.0,1742.4700000000005
14495,United Kingdom,81.19999999999999,81.19999999999999,81.19999999999999,81.19999999999999,1.0,,44.0,0.0,0.0,81.19999999999999
